Date,Close/Last,Volume,Open,High,Low
10/13/2023,$9.15,10964090,$9.25,$9.28,$8.96
10/12/2023,$9.20,8765856,$9.32,$9.48,$9.1118
10/11/2023,$9.405,16483280,$9.96,$10.08,$9.14
10/10/2023,$10.16,16776920,$10.13,$10.59,$9.96
10/09/2023,$10.17,16244750,$9.51,$10.2099,$9.51
10/06/2023,$9.92,19746360,$8.78,$9.9782,$8.78
10/05/2023,$9.01,15207040,$9.16,$9.365,$8.78
10/04/2023,$9.065,16082220,$9.01,$9.14,$8.605
10/03/2023,$8.78,19688430,$9.65,$9.89,$8.67
10/02/2023,$9.88,32634570,$10.10,$10.95,$9.80
09/29/2023,$9.33,14715120,$9.54,$9.62,$9.21
09/28/2023,$9.43,22547870,$9.08,$9.91,$8.955
09/27/2023,$9.02,15833070,$9.30,$9.53,$8.82
09/26/2023,$9.06,9306279,$9.12,$9.37,$9.00
09/25/2023,$9.26,15217330,$9.00,$9.38,$8.9105
09/22/2023,$9.24,10148740,$9.65,$9.7593,$9.18
09/21/2023,$9.58,15842110,$9.71,$9.76,$9.32
09/20/2023,$10.02,16446260,$10.42,$10.57,$9.99
09/19/2023,$10.44,19097370,$11.03,$11.1688,$10.41
09/18/2023,$10.93,22987180,$11.365,$11.59,$10.91
09/15/2023,$10.77,12896250,$10.98,$10.98,$10.59
09/14/2023,$10.97,20371900,$10.60,$11.245,$10.59
09/13/2023,$10.28,13919260,$10.59,$10.7099,$10.22
09/12/2023,$10.54,20067280,$10.68,$11.19,$10.41
09/11/2023,$10.14,16638050,$10.80,$10.99,$10.085
09/08/2023,$10.95,17107910,$11.30,$11.34,$10.76
09/07/2023,$11.38,12779500,$11.09,$11.53,$10.55
09/06/2023,$11.24,17992400,$10.98,$11.65,$10.93
09/05/2023,$10.98,9992697,$10.98,$11.23,$10.72
09/01/2023,$11.04,15521140,$11.39,$11.56,$10.755
08/31/2023,$11.35,18926630,$12.06,$12.275,$11.23
08/30/2023,$12.05,22609080,$12.02,$12.18,$11.56
08/29/2023,$12.30,42040190,$10.39,$12.55,$10.35
08/28/2023,$10.49,10020420,$10.48,$10.82,$10.375
08/25/2023,$10.37,12118630,$10.46,$10.76,$10.06
08/24/2023,$10.36,12898990,$11.06,$11.07,$10.20
08/23/2023,$11.12,19862940,$10.53,$11.31,$10.46
08/22/2023,$10.55,13077090,$10.90,$10.985,$10.47
08/21/2023,$10.73,18294580,$11.175,$11.27,$10.55
08/18/2023,$11.07,20167750,$11.12,$11.66,$10.9611
08/17/2023,$11.71,23752290,$12.72,$12.76,$11.655
08/16/2023,$13.10,18877660,$13.42,$13.53,$12.93
08/15/2023,$13.70,16152160,$14.57,$14.8499,$13.655
08/14/2023,$14.66,17366790,$15.02,$15.06,$14.3602
08/11/2023,$15.23,17890020,$14.84,$15.70,$14.63
08/10/2023,$15.00,19010290,$16.40,$16.6399,$14.82
08/09/2023,$16.34,18385520,$17.22,$17.2901,$16.3001
08/08/2023,$17.095,19345370,$16.81,$17.36,$16.22
08/07/2023,$16.32,17455460,$16.99,$17.04,$15.315
08/04/2023,$17.11,15409090,$17.99,$18.12,$17.08
08/03/2023,$17.81,19024210,$17.72,$18.60,$17.61
08/02/2023,$17.97,22880220,$18.20,$19.20,$17.55
08/01/2023,$18.23,19933900,$18.13,$18.41,$17.07
07/31/2023,$18.52,18068160,$18.63,$19.19,$18.17
07/28/2023,$18.38,16691720,$18.07,$18.69,$17.87
07/27/2023,$17.60,17258140,$19.00,$19.13,$17.44
07/26/2023,$18.45,16412270,$18.03,$18.585,$17.71
07/25/2023,$17.95,18940960,$17.55,$18.8378,$17.55
07/24/2023,$17.43,19252450,$17.62,$18.02,$16.83
07/21/2023,$18.38,22605510,$18.75,$18.8487,$17.41
07/20/2023,$18.47,23803300,$19.15,$19.50,$18.24
07/19/2023,$18.93,25966740,$18.64,$19.425,$18.28
07/18/2023,$18.28,20923070,$18.09,$18.855,$17.83
07/17/2023,$18.48,31227760,$19.17,$20.27,$18.21
07/14/2023,$19.12,39091240,$20.25,$20.65,$18.77
07/13/2023,$20.29,53242050,$17.87,$20.53,$17.82
07/12/2023,$17.65,40610090,$18.04,$18.64,$17.24
07/11/2023,$17.51,35291340,$16.80,$17.655,$16.33
07/10/2023,$16.86,34873090,$15.75,$16.91,$15.12
07/07/2023,$15.48,41207260,$13.42,$15.55,$13.42
07/06/2023,$13.54,23890370,$13.78,$13.88,$12.79
07/05/2023,$13.59,28389730,$12.82,$13.86,$12.65
07/03/2023,$13.35,28959370,$11.92,$13.455,$11.8614
06/30/2023,$11.82,30171090,$12.08,$12.41,$11.20
06/29/2023,$11.66,21510780,$11.87,$12.37,$11.51
06/28/2023,$11.54,16753270,$11.42,$11.9801,$11.24
06/27/2023,$11.65,25685630,$11.07,$11.71,$10.88
06/26/2023,$10.77,22037410,$11.49,$12.18,$10.72
06/23/2023,$11.60,29671880,$11.11,$12.11,$10.90
06/22/2023,$11.24,20888250,$11.75,$11.9697,$10.76
06/21/2023,$11.68,34973610,$11.66,$12.06,$11.4601
06/20/2023,$11.25,27317190,$10.64,$11.29,$10.119
06/16/2023,$10.40,18679710,$10.07,$10.48,$9.83
06/15/2023,$9.97,15436220,$9.80,$10.13,$9.4166
06/14/2023,$10.15,12934290,$10.30,$10.52,$10.02
06/13/2023,$10.26,10967770,$10.58,$10.69,$10.11
06/12/2023,$10.24,10172280,$10.21,$10.36,$10.02
06/09/2023,$10.33,9154109,$10.71,$10.78,$10.2209
06/08/2023,$10.55,11197860,$10.44,$10.85,$10.37
06/07/2023,$10.43,19520700,$10.78,$11.20,$10.29
06/06/2023,$10.90,26503040,$10.14,$10.98,$9.70
06/05/2023,$10.68,28106140,$11.29,$11.61,$10.45
06/02/2023,$11.71,34328020,$12.71,$12.71,$11.37
06/01/2023,$12.41,21175490,$11.79,$12.7066,$11.59
05/31/2023,$12.00,19845580,$11.58,$12.04,$11.37
05/30/2023,$12.03,34100650,$11.71,$12.7969,$11.59
05/26/2023,$10.92,18337850,$11.11,$11.845,$10.73
05/25/2023,$11.07,13904610,$11.35,$11.53,$10.66
05/24/2023,$11.27,18765640,$11.06,$11.47,$10.56
05/23/2023,$11.28,23582990,$12.39,$12.6107,$11.2501
05/22/2023,$12.20,21032960,$11.005,$12.20,$10.83
05/19/2023,$11.08,14671670,$11.26,$11.53,$10.89
05/18/2023,$11.07,16231590,$11.29,$11.8272,$10.68
05/17/2023,$11.53,16416780,$10.66,$11.61,$10.60
05/16/2023,$10.85,12465830,$10.78,$11.035,$10.55
05/15/2023,$11.08,17750400,$10.93,$11.32,$10.65
05/12/2023,$10.61,16400880,$10.60,$10.84,$10.3436
05/11/2023,$10.71,25762280,$11.944,$12.10,$10.415
05/10/2023,$12.28,31547710,$11.84,$12.90,$11.68
05/09/2023,$11.44,18784440,$10.67,$11.57,$10.62
05/08/2023,$10.49,23093890,$10.84,$10.86,$10.20
05/05/2023,$11.54,28585500,$10.83,$11.685,$10.71
05/04/2023,$10.84,23478550,$10.80,$11.1477,$10.54
05/03/2023,$10.74,27764620,$11.39,$11.51,$10.66
05/02/2023,$11.78,22935320,$10.65,$11.97,$10.32
05/01/2023,$10.52,19192280,$11.60,$11.639,$10.37
04/28/2023,$11.96,22159030,$11.66,$12.10,$11.32
04/27/2023,$11.84,28866990,$11.22,$11.92,$10.755
04/26/2023,$10.91,40386990,$11.99,$12.08,$10.87
04/25/2023,$10.71,27025130,$10.33,$11.14,$10.06
04/24/2023,$10.39,18193810,$10.47,$10.805,$10.12
04/21/2023,$10.52,18768740,$11.33,$11.33,$10.50
04/20/2023,$10.90,20535700,$11.73,$12.09,$10.85
04/19/2023,$12.11,20647190,$12.56,$12.905,$12.09
04/18/2023,$13.45,26531160,$13.67,$14.4292,$13.25
04/17/2023,$12.93,19850160,$12.52,$12.98,$12.12
04/14/2023,$13.48,30831220,$13.83,$13.89,$12.75
04/13/2023,$13.50,44153760,$12.69,$13.86,$12.68
04/12/2023,$12.35,48039070,$12.26,$13.15,$11.95
04/11/2023,$12.38,55029300,$10.99,$12.55,$10.80
04/10/2023,$10.58,30153890,$9.17,$10.62,$8.94
04/06/2023,$9.16,12719060,$8.971,$9.39,$8.7601
04/05/2023,$9.15,15953290,$9.64,$9.75,$9.01
04/04/2023,$9.56,14720260,$9.82,$9.93,$9.23
04/03/2023,$9.67,17409590,$9.81,$9.95,$9.24
03/31/2023,$9.99,26859560,$9.25,$10.10,$9.142
03/30/2023,$9.14,18406930,$9.41,$9.54,$9.05
03/29/2023,$9.23,23697550,$8.54,$9.24,$8.46
03/28/2023,$8.11,15540790,$7.92,$8.305,$7.66
03/27/2023,$8.04,16539880,$8.74,$8.745,$7.91
03/24/2023,$8.63,26442430,$9.21,$9.25,$8.35
03/23/2023,$9.47,31925100,$8.315,$9.72,$8.245
03/22/2023,$8.10,30841540,$9.10,$9.39,$8.04
03/21/2023,$9.07,25618620,$8.47,$9.17,$8.37
03/20/2023,$8.55,29574860,$8.63,$8.76,$8.03
03/17/2023,$8.10,40834390,$7.58,$8.46,$7.175
03/16/2023,$7.05,13055100,$6.75,$7.13,$6.6193
03/15/2023,$6.69,16290980,$6.82,$7.08,$6.35
03/14/2023,$6.89,30018800,$6.79,$7.27,$6.57
03/13/2023,$6.25,23685800,$5.51,$6.35,$5.33
03/10/2023,$5.30,11779980,$5.46,$5.63,$5.16
03/09/2023,$5.53,12832950,$6.19,$6.30,$5.51
03/08/2023,$6.30,8662267,$6.17,$6.39,$6.07
03/07/2023,$6.17,8767706,$6.33,$6.53,$6.15
03/06/2023,$6.37,13040490,$6.37,$6.88,$6.1699
03/03/2023,$6.34,13744620,$5.975,$6.48,$5.83
03/02/2023,$6.18,10207940,$5.99,$6.27,$5.77
03/01/2023,$6.14,10997130,$6.38,$6.4295,$6.069
02/28/2023,$6.25,12476450,$6.02,$6.52,$5.93
02/27/2023,$6.01,7351132,$6.04,$6.12,$5.87
02/24/2023,$5.87,12051530,$6.17,$6.22,$5.73
02/23/2023,$6.37,11009280,$6.45,$6.54,$6.14
02/22/2023,$6.35,13407660,$6.19,$6.4495,$6.00
02/21/2023,$6.22,12728530,$6.475,$6.80,$6.18
02/17/2023,$6.59,19224690,$6.35,$6.70,$6.13
02/16/2023,$6.36,22825260,$6.57,$7.25,$6.35
02/15/2023,$6.66,20418730,$6.04,$6.79,$5.955
02/14/2023,$5.90,13904920,$5.42,$6.0092,$5.32
02/13/2023,$5.47,7623802,$5.32,$5.54,$5.18
02/10/2023,$5.51,9880240,$5.65,$5.74,$5.42
02/09/2023,$5.65,17176040,$6.605,$6.65,$5.63
02/08/2023,$6.52,14973120,$6.50,$7.0383,$6.44
02/07/2023,$6.60,18661520,$6.70,$6.70,$6.18
02/06/2023,$6.68,13765040,$6.69,$6.8178,$6.38
02/03/2023,$6.84,18986630,$7.10,$7.77,$6.80
02/02/2023,$7.49,27398540,$7.22,$7.78,$7.03
02/01/2023,$6.86,18687940,$6.24,$6.95,$6.06
01/31/2023,$6.27,14011250,$6.06,$6.32,$5.95
01/30/2023,$5.94,18810680,$6.27,$6.84,$5.92
01/27/2023,$6.33,11799340,$6.03,$6.39,$5.95
01/26/2023,$6.13,11489540,$6.46,$6.58,$6.06
01/25/2023,$6.23,12212980,$5.85,$6.275,$5.70
01/24/2023,$6.14,21428810,$6.32,$6.62,$6.11
01/23/2023,$6.48,23506130,$6.23,$6.63,$6.03
01/20/2023,$6.20,19912290,$5.85,$6.22,$5.62
01/19/2023,$5.78,13255750,$5.62,$5.885,$5.52
01/18/2023,$5.71,23793060,$6.45,$6.63,$5.64
01/17/2023,$6.41,27444570,$6.58,$6.62,$5.89
01/13/2023,$6.02,29524840,$5.94,$6.495,$5.86
01/12/2023,$6.15,27692840,$5.71,$6.16,$5.265
01/11/2023,$5.37,19031780,$5.52,$5.8851,$5.21
01/10/2023,$5.64,22171720,$4.88,$5.67,$4.70
01/09/2023,$4.89,20809360,$4.48,$5.23,$4.4535
01/06/2023,$4.28,10412920,$4.12,$4.35,$3.96
01/05/2023,$4.22,14097020,$3.86,$4.277,$3.70
01/04/2023,$3.88,12325340,$3.44,$3.95,$3.38
01/03/2023,$3.37,7255611,$3.49,$3.67,$3.30
12/30/2022,$3.39,6592803,$3.33,$3.42,$3.28
12/29/2022,$3.42,6773817,$3.36,$3.51,$3.2895
12/28/2022,$3.29,6616585,$3.38,$3.50,$3.25
12/27/2022,$3.42,6356141,$3.64,$3.66,$3.41
12/23/2022,$3.68,4805281,$3.775,$3.80,$3.64
12/22/2022,$3.78,6059568,$3.77,$3.82,$3.65
12/21/2022,$3.83,6217839,$3.84,$3.91,$3.70
12/20/2022,$3.83,7193507,$3.805,$4.03,$3.72
12/19/2022,$3.82,7043275,$3.74,$3.85,$3.60
12/16/2022,$3.80,16122080,$3.92,$4.01,$3.67
12/15/2022,$4.02,9195598,$4.05,$4.09,$3.875
12/14/2022,$4.15,10348360,$4.17,$4.28,$4.035
12/13/2022,$4.07,12270480,$4.51,$4.64,$4.04
12/12/2022,$4.17,6457829,$4.17,$4.2617,$4.07
12/09/2022,$4.19,6525131,$4.33,$4.38,$4.13
12/08/2022,$4.37,8121265,$4.28,$4.455,$4.15
12/07/2022,$4.22,7975642,$4.345,$4.39,$4.12
12/06/2022,$4.38,8357850,$4.67,$4.69,$4.27
12/05/2022,$4.66,12616520,$5.01,$5.13,$4.58
12/02/2022,$4.96,8315252,$4.51,$4.975,$4.45
12/01/2022,$4.58,7730637,$4.68,$4.7599,$4.46
11/30/2022,$4.65,10902530,$4.37,$4.67,$4.19
11/29/2022,$4.24,5427691,$4.27,$4.38,$4.20
11/28/2022,$4.25,10639460,$4.242,$4.46,$4.19
11/25/2022,$4.43,7243764,$4.38,$4.47,$4.25
11/23/2022,$4.42,17725250,$4.055,$4.435,$4.01
11/22/2022,$3.99,13866550,$4.155,$4.16,$3.91
11/21/2022,$3.98,18020060,$4.34,$4.43,$3.97
11/18/2022,$4.46,9665872,$4.72,$4.72,$4.41
11/17/2022,$4.63,9252096,$4.69,$4.7496,$4.52
11/16/2022,$4.66,13186120,$5.06,$5.15,$4.64
11/15/2022,$5.22,10610560,$5.33,$5.47,$5.14
11/14/2022,$5.14,10754370,$5.295,$5.42,$5.11
11/11/2022,$5.34,18159130,$5.095,$5.40,$4.94
11/10/2022,$5.42,16682100,$5.24,$5.56,$5.06
11/09/2022,$4.90,22550940,$4.975,$5.19,$4.825
11/08/2022,$5.33,27140190,$5.34,$5.81,$4.96
11/07/2022,$5.75,8103708,$5.835,$5.87,$5.5707
11/04/2022,$5.79,16705750,$5.845,$5.9408,$5.49
11/03/2022,$5.51,11348050,$5.78,$5.985,$5.50
11/02/2022,$5.87,13266190,$6.47,$6.52,$5.85
11/01/2022,$6.45,8151180,$7.11,$7.15,$6.45
10/31/2022,$6.89,7763994,$7.05,$7.13,$6.7701
10/28/2022,$7.05,10109500,$6.85,$7.0699,$6.63
10/27/2022,$6.84,11737610,$7.23,$7.35,$6.825
10/26/2022,$7.06,19524690,$6.85,$7.675,$6.82
10/25/2022,$7.01,14727350,$6.02,$7.05,$6.02
10/24/2022,$6.05,9463643,$5.83,$6.14,$5.58
10/21/2022,$5.83,7585209,$5.52,$5.85,$5.38
10/20/2022,$5.58,6953332,$5.615,$5.93,$5.57
10/19/2022,$5.67,8018302,$5.82,$5.89,$5.61
10/18/2022,$5.87,8974850,$6.30,$6.405,$5.83
10/17/2022,$6.04,7718500,$6.01,$6.2493,$6.01
10/14/2022,$5.76,9923436,$6.49,$6.61,$5.73
10/13/2022,$6.39,12928050,$5.72,$6.43,$5.54
10/12/2022,$6.14,8161804,$6.17,$6.285,$5.9721
10/11/2022,$6.19,7776126,$6.30,$6.45,$5.96
10/10/2022,$6.39,5396333,$6.57,$6.61,$6.20
10/07/2022,$6.565,7812356,$6.98,$6.98,$6.44
10/06/2022,$7.16,9599128,$7.23,$7.50,$7.06
10/05/2022,$7.25,9075995,$7.39,$7.41,$6.98
10/04/2022,$7.59,12475370,$7.54,$7.775,$7.315
10/03/2022,$7.19,9449373,$7.07,$7.2681,$6.86
09/30/2022,$7.01,12754070,$6.96,$7.64,$6.88
09/29/2022,$7.09,8883342,$7.03,$7.13,$6.70
09/28/2022,$7.34,10178370,$6.72,$7.405,$6.6808
09/27/2022,$6.83,12296070,$7.02,$7.15,$6.5507
09/26/2022,$6.70,10034240,$6.42,$6.985,$6.40
09/23/2022,$6.33,8991803,$6.01,$6.345,$5.9217
09/22/2022,$6.34,8953272,$6.37,$6.44,$6.085
09/21/2022,$6.37,13734220,$6.23,$6.81,$6.15
09/20/2022,$6.22,8247767,$6.46,$6.50,$6.18
09/19/2022,$6.52,10978890,$6.45,$6.70,$6.36
09/16/2022,$6.645,15063880,$7.20,$7.20,$6.63
09/15/2022,$7.38,10339750,$7.45,$7.97,$7.311
09/14/2022,$7.56,9128143,$7.62,$7.665,$7.40
09/13/2022,$7.63,12389810,$7.70,$8.1591,$7.60
09/12/2022,$8.47,14061420,$8.51,$8.67,$8.15
09/09/2022,$8.26,16566370,$8.00,$8.33,$7.8511
09/08/2022,$7.46,19282910,$6.47,$7.49,$6.35
09/07/2022,$6.55,11032900,$6.31,$6.58,$6.15
09/06/2022,$6.40,16663740,$6.66,$6.87,$6.28
09/02/2022,$6.63,11208570,$7.00,$7.06,$6.55
09/01/2022,$6.85,10871930,$6.96,$7.06,$6.51
08/31/2022,$7.17,12051690,$6.94,$7.27,$6.85
08/30/2022,$6.89,10393270,$7.03,$7.22,$6.605
08/29/2022,$6.97,10890680,$6.62,$7.185,$6.59
08/26/2022,$6.79,13330820,$7.50,$7.555,$6.77
08/25/2022,$7.43,8564842,$7.35,$7.54,$7.12
08/24/2022,$7.29,9891749,$7.21,$7.59,$7.1302
08/23/2022,$7.10,11776190,$7.02,$7.57,$7.02
08/22/2022,$7.00,12456440,$6.95,$7.2165,$6.815
08/19/2022,$7.25,14486350,$7.58,$7.80,$7.22
08/18/2022,$8.28,8857407,$8.65,$8.65,$8.21
08/17/2022,$8.35,16838130,$8.949,$9.00,$8.21
08/16/2022,$9.17,19974040,$9.54,$9.79,$8.80
08/15/2022,$9.76,17073690,$9.875,$10.23,$9.57
08/12/2022,$9.93,15406520,$9.56,$10.05,$9.17
08/11/2022,$9.52,29448960,$9.85,$10.5188,$9.37
08/10/2022,$9.11,23195980,$8.75,$9.16,$8.15
08/09/2022,$8.145,15040990,$8.52,$8.525,$7.7901
08/08/2022,$8.71,16462220,$8.77,$9.11,$8.58
08/05/2022,$8.27,14090280,$8.155,$8.67,$8.05
08/04/2022,$8.18,20818480,$8.22,$8.83,$8.06
08/03/2022,$8.12,19769640,$7.97,$8.40,$7.85
08/02/2022,$7.75,16035880,$7.19,$8.0962,$7.12
08/01/2022,$7.33,13572130,$7.13,$7.55,$6.975
07/29/2022,$7.32,14528860,$7.24,$7.7427,$7.08
07/28/2022,$7.40,19580980,$7.17,$7.60,$6.91
07/27/2022,$7.15,18717920,$6.54,$7.33,$6.2614
07/26/2022,$6.21,11404090,$6.35,$6.5095,$6.02
07/25/2022,$6.65,13600570,$6.84,$7.0599,$6.57
07/22/2022,$7.12,18291860,$7.87,$7.93,$7.06
07/21/2022,$7.62,27389140,$6.78,$7.639,$6.70
07/20/2022,$7.02,45561820,$7.24,$7.48,$6.81
07/19/2022,$6.98,35761600,$6.60,$7.05,$6.33
07/18/2022,$6.23,39477390,$5.94,$6.88,$5.92
07/15/2022,$5.57,13391860,$5.47,$5.695,$5.35
07/14/2022,$5.32,13267930,$4.86,$5.33,$4.71
07/13/2022,$4.93,10878560,$4.68,$5.03,$4.52
07/12/2022,$4.84,8420625,$4.82,$4.99,$4.68
07/11/2022,$4.87,12751560,$5.04,$5.23,$4.8216
07/08/2022,$5.46,28861650,$5.12,$5.81,$4.95
07/07/2022,$5.28,18884710,$4.60,$5.29,$4.57
07/06/2022,$4.53,8250661,$4.665,$4.76,$4.465
07/05/2022,$4.73,13182520,$4.13,$4.75,$4.02
07/01/2022,$4.24,8415215,$4.24,$4.38,$4.13
06/30/2022,$4.19,10723330,$4.34,$4.40,$4.12
06/29/2022,$4.50,11364750,$4.67,$4.69,$4.34
06/28/2022,$4.76,9745617,$5.02,$5.11,$4.69
06/27/2022,$4.89,11651740,$5.18,$5.22,$4.67
06/24/2022,$5.19,16972520,$5.01,$5.405,$4.99
06/23/2022,$4.94,13064940,$4.75,$4.97,$4.55
06/22/2022,$4.60,14266380,$5.00,$5.07,$4.55
06/21/2022,$5.09,18023470,$4.86,$5.54,$4.80
06/17/2022,$4.65,9774825,$4.50,$4.77,$4.47
06/16/2022,$4.53,9652686,$4.69,$4.73,$4.37
06/15/2022,$4.86,20448210,$4.82,$5.00,$4.59
06/14/2022,$4.89,10692240,$4.705,$5.015,$4.44
06/13/2022,$4.65,16599910,$4.37,$4.8598,$4.36
06/10/2022,$5.17,13146490,$5.25,$5.48,$5.13
06/09/2022,$5.47,13909310,$5.89,$5.90,$5.44
06/08/2022,$5.97,11169230,$6.08,$6.425,$5.92
06/07/2022,$6.17,17003700,$6.15,$6.23,$5.82
06/06/2022,$6.37,12234100,$6.50,$6.60,$6.25
06/03/2022,$6.21,15232420,$6.56,$6.62,$6.11
06/02/2022,$6.87,14267370,$6.49,$7.06,$6.43
06/01/2022,$6.52,15500370,$7.20,$7.25,$6.48
05/31/2022,$7.19,20431800,$7.77,$7.83,$7.05
05/27/2022,$7.24,14393100,$6.80,$7.30,$6.7394
05/26/2022,$6.73,14240810,$6.14,$6.92,$5.97
05/25/2022,$6.43,7511958,$6.22,$6.56,$6.185
05/24/2022,$6.27,9882411,$6.69,$6.83,$6.07
05/23/2022,$6.86,11586780,$6.96,$7.13,$6.645
05/20/2022,$6.84,13467610,$7.27,$7.35,$6.4708
05/19/2022,$7.13,12357460,$6.99,$7.53,$6.95
05/18/2022,$6.93,10537360,$7.45,$7.57,$6.80
05/17/2022,$7.62,9248327,$7.56,$7.83,$7.33
05/16/2022,$7.19,9857292,$7.83,$7.93,$7.17
05/13/2022,$7.97,17060850,$7.95,$8.43,$7.72
05/12/2022,$7.31,19021040,$6.50,$7.45,$6.25
05/11/2022,$6.84,17503530,$7.08,$7.98,$6.75
05/10/2022,$7.53,12194480,$8.25,$8.50,$7.2301
05/09/2022,$7.67,14021240,$8.87,$9.00,$7.53
05/06/2022,$9.49,8815447,$9.99,$10.09,$9.30
05/05/2022,$10.19,9394801,$11.34,$11.37,$9.91
05/04/2022,$11.57,11556830,$10.90,$11.64,$10.2415
05/03/2022,$10.84,6528446,$10.86,$11.3884,$10.72
05/02/2022,$10.97,10925540,$10.09,$10.98,$9.75
04/29/2022,$10.14,7931939,$10.82,$11.4606,$10.11
04/28/2022,$10.94,10367360,$11.10,$11.37,$10.35
04/27/2022,$10.98,8272897,$10.825,$11.70,$10.7803
04/26/2022,$11.08,8596319,$11.97,$12.04,$10.965
04/25/2022,$12.04,9640841,$11.515,$12.12,$11.42
04/22/2022,$11.85,9682625,$12.655,$13.10,$11.82
04/21/2022,$12.80,10523800,$14.46,$14.7264,$12.76
04/20/2022,$13.95,8423935,$14.93,$15.11,$13.845
04/19/2022,$14.88,7729844,$14.82,$15.21,$14.23
04/18/2022,$14.79,6212918,$14.75,$15.06,$14.265
04/14/2022,$14.97,6280376,$15.96,$16.07,$14.96
04/13/2022,$16.01,6376602,$15.45,$16.10,$15.31
04/12/2022,$15.47,6857767,$16.30,$16.94,$15.37
04/11/2022,$15.91,5646748,$16.10,$16.45,$15.47
04/08/2022,$16.68,6101409,$17.13,$17.51,$16.62
04/07/2022,$17.42,6392814,$17.56,$17.98,$16.7703
04/06/2022,$17.66,9199587,$18.54,$18.675,$17.38
04/05/2022,$19.23,6467137,$20.75,$21.01,$19.16
04/04/2022,$20.69,6440142,$20.73,$21.0434,$20.37
04/01/2022,$20.73,8035128,$20.60,$21.38,$20.31
03/31/2022,$21.17,6034413,$22.15,$22.87,$21.12
03/30/2022,$22.04,5626485,$22.53,$22.98,$21.75
03/29/2022,$23.00,8443921,$23.08,$23.108,$21.58
03/28/2022,$22.86,14306660,$22.145,$23.66,$21.90
03/25/2022,$20.76,7261442,$22.00,$22.27,$20.32
03/24/2022,$21.54,7709309,$21.18,$21.60,$20.23
03/23/2022,$20.84,7400920,$20.52,$21.46,$19.9448
03/22/2022,$20.75,9264403,$20.46,$21.40,$20.21
03/21/2022,$19.62,8611872,$19.575,$20.41,$19.02
03/18/2022,$19.53,13580170,$18.09,$19.80,$17.88
03/17/2022,$18.43,10398050,$16.12,$18.49,$16.03
03/16/2022,$16.39,8028697,$15.20,$16.42,$15.11
03/15/2022,$14.91,4296367,$14.20,$14.97,$13.57
03/14/2022,$14.16,6032826,$15.00,$15.24,$14.02
03/11/2022,$15.14,5723877,$16.60,$16.72,$15.0901
03/10/2022,$16.51,6341083,$16.13,$16.74,$15.83
03/09/2022,$16.84,10942780,$16.08,$17.18,$16.038
